id,fecha,dia,mes,año,victima,hora,franja_horaria,participantes,acusado,cantidad_victimas,comuna,lugar_hecho,tipo_calle,calle,cruce,direccion_normalizada,xy,x,y,rol,sexo,edad,fecha_fallecimiento
2018-0130,2018-12-03,3,12,2018,MOTO,03:00:00,3,MOTO-PASAJEROS,PASAJEROS,1,10,Gaona Av. y Segurola Av.,AVENIDA,GAONA AV.,SEGUROLA AV.,GAONA AV. y SEGUROLA AV.,Point (97531.36286491 100173.61049110),-58.49022072,-34.62770192,CONDUCTOR,MASCULINO,,2018-12-03 00:00:00
2018-0131,2018-12-07,7,12,2018,MOTO,19:10:00,19,MOTO-CARGAS,CARGAS,1,1,"Madero, Eduardo Av. 550",AVENIDA,"MADERO, EDUARDO AV.",,"MADERO, EDUARDO AV. 550",Point (108685.90894590 103124.78289557),-58.36860866,-34.60106568,CONDUCTOR,MASCULINO,29.0,2018-12-07 00:00:00
2018-0132,2018-12-12,12,12,2018,PEATON,08:26:00,8,PEATON-CARGAS,CARGAS,1,2,"AU Arturo Illia y Castillo, Ramon S.",AUTOPISTA,AUTOPISTA ARTURO ILLIA,"CASTILLO, RAMON S., PRES. AV.","AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.",Point (106275.90279188 106304.98623165),-58.39490504,-34.57241534,PEATON,MASCULINO,70.0,2018-12-12 00:00:00
2018-0133,2018-12-12,12,12,2018,PEATON,14:07:00,14,PEATON-CARGAS,CARGAS,1,7,Nazca Av. y Rivadavia Av.,AVENIDA,NAZCA AV.,RIVADAVIA AV.,NAZCA AV. y RIVADAVIA AV.,Point (99418.67591727 99840.67619219),-58.46963952,-34.63070603,PEATON,FEMENINO,60.0,2018-12-12 00:00:00
2018-0134,2018-12-12,12,12,2018,PEATON,21:00:00,21,PEATON-MOTO,MOTO,1,7,La Plata Av. y Caseros Av.,AVENIDA,LA PLATA AV.,CASEROS AV.,LA PLATA AV. y CASEROS AV.,Point (103649.67568294 98786.92074818),-58.42349365,-34.64019887,PEATON,MASCULINO,56.0,2018-12-13 00:00:00
2018-0135,2018-12-18,18,12,2018,PEATON,14:40:00,14,PEATON-PASAJEROS,PASAJEROS,1,1,Belgrano Av. y Peru,AVENIDA,BELGRANO AV.,PERU,BELGRANO AV. y PERU,Point (108124.38297421 101840.19801704),-58.37471802,-34.61265002,PEATON,MASCULINO,80.0,2018-12-22 00:00:00
2018-0136,2018-12-18,18,12,2018,PEATON,15:42:00,15,PEATON-PASAJEROS,PASAJEROS,1,7,Rivadavia Av. 7013,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 7013,Point (99900.22869225 100014.51595495),-58.46438789,-34.62913916,PEATON,FEMENINO,70.0,2018-12-18 00:00:00
2018-0137,2018-12-18,18,12,2018,MOTO,20:15:00,20,MOTO-PASAJEROS,PASAJEROS,1,1,Adolfo Alsina y Santiago del Estero,CALLE,"ALSINA, ADOLFO",SANTIAGO DEL ESTERO,"ALSINA, ADOLFO y SANTIAGO DEL ESTERO",Point (107198.03031731 102023.53206745),-58.38481975,-34.61100424,PASAJERO_ACOMPAÑANTE,MASCULINO,29.0,2018-12-19 00:00:00
2018-0138,2018-12-21,21,12,2018,PASAJEROS,09:30:00,9,PASAJEROS-PASAJEROS,PASAJEROS,1,10,Bermudez 1893,CALLE,BERMUDEZ,,BERMUDEZ 1893,Point (95944.83421152 100945.68379559),-58.50751833,-34.62073702,PASAJERO_ACOMPAÑANTE,FEMENINO,79.0,2018-12-21 00:00:00
2018-0139,2018-12-22,22,12,2018,MOTO,06:30:00,6,MOTO-MOTO,MOTO,1,7,Santander 1974,CALLE,SANTANDER,,SANTANDER 1974,Point (101510.09611838 98933.71958961),-58.44682986,-34.63888084,PASAJERO_ACOMPAÑANTE,MASCULINO,28.0,2018-12-24 00:00:00
2018-0140,2018-12-22,22,12,2018,AUTO,08:05:00,8,AUTO-AUTO,AUTO,1,1,Julieta Lanteri 1400,CALLE,LANTERI JULIETA,,LANTERI JULIETA 1400,Point (109469.86887005 101709.86665960),-58.36004650,-34.61381341,CONDUCTOR,MASCULINO,78.0,2018-12-22 00:00:00
2018-0141,2018-12-22,22,12,2018,PEATON,17:40:00,17,PEATON-MOTO,MOTO,1,5,Maza y Av. Independencia,AVENIDA,MAZA,INDEPENDENCIA AV.,MAZA e INDEPENDENCIA AV.,Point (104420.68512694 100931.98574919),-58.41509546,-34.62085945,PEATON,MASCULINO,75.0,2018-12-24 00:00:00
2018-0142,2018-12-25,25,12,2018,CARGAS,13:30:00,13,CARGAS-PASAJEROS,PASAJEROS,1,12,"PAZ, GRAL. AV. 5172",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 5172",Point (95716.93710226 106295.47905158),-58.50997604,-34.57251072,PASAJERO_ACOMPAÑANTE,MASCULINO,32.0,2019-01-01 00:00:00
2018-0143,2018-12-29,29,12,2018,MOTO,05:25:00,5,MOTO-AUTO,AUTO,1,10,"Olivera Av. y Alberdi, Juan Bautista Av.",AVENIDA,OLIVERA AV.,"ALBERDI, JUAN BAUTISTA AV.","OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.",Point (97912.79273192 98756.38729095),-58.48606475,-34.64047818,CONDUCTOR,MASCULINO,22.0,2018-12-29 00:00:00
2019-0001,2019-01-08,8,1,2019,MOTO,08:30:00,8,MOTO-CARGAS,CARGAS,1,2,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",Point (107160.34141948 105678.38284277),-58.38526125,-34.57805810,CONDUCTOR,MASCULINO,25.0,2019-01-08 00:00:00
2019-0002,2019-01-09,9,1,2019,AUTO,04:00:00,4,AUTO-CARGAS,CARGAS,1,7,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,CASTA?ARES AV.,"MORENO, PERITO AV.","CASTAÃ‘ARES AV. y MORENO, PERITO AV.",Point (100794.20933352 97609.18063839),-58.45463662,-34.65082149,CONDUCTOR,MASCULINO,32.0,2019-01-09 00:00:00
2019-0003,2019-01-12,12,1,2019,MOTO,08:00:00,8,MOTO-AUTO,AUTO,1,15,SAN MARTIN AV. Y TERRADA,AVENIDA,SAN MARTIN AV.,TERRADA,SAN MARTIN AV. y TERRADA,Point (97439.07314838 103559.40773606),-58.49121672,-34.59718073,CONDUCTOR,MASCULINO,23.0,2019-01-12 00:00:00
2019-0004,2019-01-14,14,1,2019,AUTO,19:58:00,19,AUTO-PASAJEROS,PASAJEROS,1,9,"PERON, EVA AV. Y MEDINA",AVENIDA,"PERON, EVA AV.",MEDINA,"PERON, EVA AV. y MEDINA",Point (99087.21233087 97384.56622913),-58.47325712,-34.65284605,CONDUCTOR,MASCULINO,71.0,2019-01-14 00:00:00
2019-0005,2019-01-19,19,1,2019,MOTO,12:00:00,12,MOTO-CARGAS,CARGAS,1,10,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,"JUSTO, JUAN B. AV.",ALVAREZ JONTE AV.,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",Point (94701.87719386 99493.36109269),-58.52108101,-34.63382309,CONDUCTOR,MASCULINO,43.0,2019-01-19 00:00:00
2019-0006,2019-01-23,23,1,2019,PEATON,05:45:00,5,PEATON-AUTO,AUTO,1,14,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",,"OBLIGADO RAFAEL, AV.COSTANERA 4650",Point (104292.73762877 108227.37900690),-58.41652702,-34.55509606,PEATON,FEMENINO,12.0,2019-01-23 00:00:00
2019-0007,2019-01-26,26,1,2019,MOTO,19:34:00,19,MOTO-AUTO,AUTO,1,5,"MITRE, BARTOLOME Y YATAY",CALLE,"MITRE, BARTOLOME",YATAY,"MITRE, BARTOLOME y YATAY",Point (103153.61467028 102057.67908768),-58.42891604,-34.61071660,CONDUCTOR,MASCULINO,35.0,2019-01-26 00:00:00
2019-0008,2019-01-30,30,1,2019,MOTO,22:45:00,22,MULTIPLE,MULTIPLE,1,8,"PAZ, GRAL. AV. 16080",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 16080",Point (98650.97430792 93088.91481914),-58.47802293,-34.69156793,CONDUCTOR,MASCULINO,42.0,2019-01-31 00:00:00
2019-0009,2019-01-31,31,1,2019,MOTO,14:55:00,14,MOTO-AUTO,AUTO,1,1,CHACABUCO Y SAN JUAN AV.,AVENIDA,CHACABUCO,SAN JUAN AV.,CHACABUCO y SAN JUAN AV.,Point (108038.17400278 100802.81492813),-58.37564821,-34.62200207,CONDUCTOR,MASCULINO,34.0,2019-01-31 00:00:00
2019-0010,2019-02-02,2,2,2019,PEATON,07:50:00,7,PEATON-AUTO,AUTO,2,14,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 4100,Point (103359.87920798 106617.17056502),-58.42668489,-34.56961468,PEATON,MASCULINO,,2019-02-02 00:00:00
2019-0010,2019-02-02,2,2,2019,PEATON,07:50:00,7,PEATON-AUTO,AUTO,2,14,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 4100,Point (103359.87920798 106617.17056502),-58.42668489,-34.56961468,PEATON,MASCULINO,59.0,2019-02-02 00:00:00
2019-0011,2019-02-10,10,2,2019,PEATON,01:00:00,1,PEATON-AUTO,AUTO,1,9,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",GRAL PAZ,"PAZ, GRAL. AV.","ALBERDI, JUAN BAUTISTA AV.","PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",Point (94949.53051500 96309.49139706),-58.51839930,-34.66252488,PEATON,MASCULINO,,2019-02-10 00:00:00
2019-0012,2019-02-17,17,2,2019,MOTO,03:16:00,3,MOTO-AUTO,AUTO,1,8,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,CASTA?ARES AV.,"GORDILLO, TIMOTEO","CASTAÃ‘ARES AV. y GORDILLO, TIMOTEO",Point (98072.98959434 94742.80804806),-58.48432691,-34.67665828,CONDUCTOR,MASCULINO,31.0,2019-02-20 00:00:00
2019-0013,2019-02-20,20,2,2019,PEATON,07:30:00,7,PEATON-AUTO,AUTO,1,7,SALVIGNY Y MOM,CALLE,SALVIGNY,MOM,SALVIGNY y MOM,Point (102701.07793891 98301.55899449),-58.43383830,-34.64457699,PEATON,MASCULINO,39.0,2019-03-02 00:00:00
2019-0014,2019-02-20,20,2,2019,MOTO,17:30:00,17,MOTO-OBJETO FIJO,OBJETO FIJO,1,11,"LAMARCA, EMILIO 5402",CALLE,"LAMARCA, EMILIO",,"LAMARCA, EMILIO 5402",Point (95105.42229190 104734.49416290),-58.51664939,-34.58657938,CONDUCTOR,MASCULINO,69.0,2019-02-20 00:00:00
2019-0015,2019-02-23,23,2,2019,AUTO,06:57:00,6,AUTO-OBJETO FIJO,OBJETO FIJO,1,11,SAN MARTIN AV. 5638,AVENIDA,SAN MARTIN AV.,,SAN MARTIN AV. 5638,Point (96988.34526261 103575.43345979),-58.49613012,-34.59703502,CONDUCTOR,MASCULINO,21.0,2019-02-23 00:00:00
2019-0016,2019-02-24,24,2,2019,MOTO,02:00:00,2,MOTO-PASAJEROS,PASAJEROS,1,4,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,"CARRILLO, RAMON, DR.",FINOCHIETTO ENRIQUE DR.,"CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.",Point (107350.48403234 99520.90259673),-58.38313603,-34.63356284,CONDUCTOR,MASCULINO,40.0,2019-02-24 00:00:00
2019-0017,2019-03-03,3,3,2019,AUTO,07:00:00,7,AUTO-PASAJEROS,PASAJEROS,1,3,MEXICO Y PICHINCHA,CALLE,MEXICO,PICHINCHA,MEXICO y PICHINCHA,Point (105883.57359899 101434.40486977),-58.39914719,-34.61632317,CONDUCTOR,MASCULINO,22.0,2019-03-07 00:00:00
2019-0018,2019-03-03,3,3,2019,PEATON,23:30:00,23,PEATON-AUTO,AUTO,1,13,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.","UDAONDO, GUILLERMO AV.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",Point (101287.58627255 109848.96522762),-58.44927253,-34.54048625,PEATON,FEMENINO,29.0,2019-03-03 00:00:00
2019-0019,2019-03-06,6,3,2019,MOTO,12:00:00,12,MOTO-AUTO,AUTO,1,13,DEL LIBERTADOR AV. 6326,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 6326,Point (101175.50098927 108378.70762331),-58.45049163,-34.55374003,CONDUCTOR,MASCULINO,,26/03/2019
2019-0020,2019-03-07,7,3,2019,MOTO,21:01:00,21,MOTO-AUTO,AUTO,1,5,CHICLANA AV. 3444,AVENIDA,CHICLANA AV.,,CHICLANA AV. 3444,Point (104622.17042668 99282.25347815),-58.41288952,-34.63572989,CONDUCTOR,MASCULINO,43.0,2019-03-07 00:00:00
2019-0021,2019-03-15,15,3,2019,MOTO,22:50:00,22,MOTO-AUTO,AUTO,1,7,BOYACA AV. Y YERBAL,AVENIDA,BOYACA AV.,YERBAL,BOYACA AV. y YERBAL,Point (100537.72694403 100405.74808196),-58.45743597,-34.62561234,CONDUCTOR,MASCULINO,23.0,2019-03-16 00:00:00
2019-0022,2019-03-15,15,3,2019,AUTO,1900-01-02 00:00:00,0,AUTO-SD,SD,1,1,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,ENTRE RIOS AV.,,ENTRE RIOS AV. 1260,Point (106608.39392805 100635.27735528),-58.39123782,-34.62352245,PASAJERO_ACOMPAÑANTE,MASCULINO,,2019-03-15 00:00:00
2019-0023,2019-03-16,16,3,2019,AUTO,08:28:00,8,AUTO-OBJETO FIJO,OBJETO FIJO,1,9,"PAZ, GRAL. AV. Y JACQUES, AMADEO",GRAL PAZ,"PAZ, GRAL. AV.","JACQUES, AMADEO","PAZ, GRAL. AV. y JACQUES, AMADEO",Point (93955.07404645 99209.29091025),-58.52922765,-34.63637963,CONDUCTOR,MASCULINO,34.0,2019-03-16 00:00:00
2019-0024,2019-03-19,19,3,2019,MOTO,1900-01-14 07:12:00,7,MOTO-CARGAS,CARGAS,1,1,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,ANTARTIDA ARGENTINA AV.,,ANTARTIDA ARGENTINA AV. 1325,Point (108368.93688513 104860.74716674),-58.37208118,-34.58541957,CONDUCTOR,MASCULINO,32.0,2019-03-19 00:00:00
2019-0025,2019-03-22,22,3,2019,PEATON,13:10:00,13,PEATON-AUTO,AUTO,1,5,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,"MITRE, BARTOLOME",SANCHEZ DE BUSTAMANTE,"MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",Point (104468.07400702 102205.91009215),-58.41458534,-34.60937557,PEATON,MASCULINO,27.0,2019-04-04 00:00:00
2019-0026,2019-03-28,28,3,2019,PEATON,07:32:00,7,PEATON-PASAJEROS,PASAJEROS,1,8,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",Point (98491.08733048 93092.87943671),-58.47976785,-34.69153196,PEATON,MASCULINO,,2019-03-28 00:00:00
2019-0027,2019-03-28,28,3,2019,BICICLETA,11:11:00,11,MULTIPLE,MULTIPLE,1,2,SANTA FE AV. Y AZCUENAGA,AVENIDA,SANTA FE AV.,AZCUENAGA,SANTA FE AV. y AZCUENAGA,Point (105815.73438780 103786.90549585),-58.39990285,-34.59511714,CICLISTA,MASCULINO,37.0,2019-03-28 00:00:00
2019-0028,2019-04-06,6,4,2019,PEATON,09:15:00,9,PEATON-PASAJEROS,PASAJEROS,1,11,"JUSTO, JUAN B. AV. y OROÑO, NICASIO",AVENIDA,"JUSTO, JUAN B. AV.","ORO?O, NICASIO","JUSTO, JUAN B. AV. y OROÃ‘O, NICASIO",Point (100255.56175905 102594.14179920),-58.46051346,-34.60588536,PEATON,FEMENINO,,2019-04-06 00:00:00
2019-0029,2019-04-07,7,4,2019,MOTO,10:15:00,10,MOTO-OBJETO FIJO,OBJETO FIJO,1,8,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",Point (98491.08733048 93092.87943671),-58.47976785,-34.69153196,CONDUCTOR,MASCULINO,27.0,2019-04-07 00:00:00
2019-0030,2019-04-09,9,4,2019,MOTO,16:00:00,16,MOTO-CARGAS,CARGAS,1,7,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,"ALVAREZ, DONATO, TTE. GRAL.",YERBAL,"ALVAREZ, DONATO, TTE. GRAL. y YERBAL",Point (100800.05107565 100531.46552448),-58.45457546,-34.62447891,CONDUCTOR,MASCULINO,25.0,2019-04-09 00:00:00
2019-0031,2019-04-12,12,4,2019,BICICLETA,19:55:00,19,BICICLETA-CARGAS,CARGAS,1,1,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",Point (108602.89777103 103429.39485413),-58.36951669,-34.59832047,CICLISTA,MASCULINO,20.0,2019-04-12 00:00:00
2019-0032,2019-04-16,16,4,2019,PEATON,11:00:00,11,PEATON-AUTO,AUTO,1,11,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,CAMARONES,"ALVAREZ, DONATO, TTE. GRAL. AV.","CAMARONES y ALVAREZ, DONATO, TTE. GRAL. AV.",Point (99921.70768730 102754.71427746),-58.46415322,-34.60443790,PEATON,FEMENINO,83.0,2019-04-18 00:00:00
2019-0033,2019-04-18,18,4,2019,MOTO,01:00:00,1,MOTO-SD,SD,1,1,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,AUTOPISTA 25 DE MAYO,"HUERGO, ING. AV.","AUTOPISTA 25 DE MAYO y HUERGO, ING. AV.",Point (108916.48040002 100856.88142642),-58.36607137,-34.62150748,CONDUCTOR,MASCULINO,25.0,2019-04-18 00:00:00
2019-0034,2019-04-21,21,4,2019,MOTO,09:08:00,9,MOTO-OBJETO FIJO,OBJETO FIJO,1,7,"MORENO, PERITO AV. 3050",AVENIDA,"MORENO, PERITO AV.",,"MORENO, PERITO AV. 3050",Point (100726.63402530 97597.06610219),-58.45537373,-34.65093074,CONDUCTOR,MASCULINO,,2019-04-21 00:00:00
2019-0035,2019-04-23,23,4,2019,PEATON,14:10:00,14,PEATON-BICICLETA,BICICLETA,1,1,SUIPACHA 665,CALLE,SUIPACHA,,SUIPACHA 665,Point (107693.66022765 103185.01912141),-58.37942637,-34.60053054,PEATON,FEMENINO,75.0,2019-04-23 00:00:00
2019-0036,2019-04-26,26,4,2019,MOTO,22:46:00,22,MOTO-AUTO,AUTO,1,6,RIGLOS Y FORMOSA,CALLE,RIGLOS,FORMOSA,RIGLOS y FORMOSA,Point (102429.80070706 100864.42075191),-58.43680440,-34.62147504,CONDUCTOR,MASCULINO,34.0,2019-05-02 00:00:00
2019-0037,2019-05-01,1,5,2019,MOTO,23:10:00,23,MOTO-AUTO,AUTO,1,3,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,LA RIOJA,INDEPENDENCIA AV.,LA RIOJA e INDEPENDENCIA AV.,Point (105091.36704114 101058.15092586),-58.40778291,-34.61971907,CONDUCTOR,MASCULINO,17.0,2019-05-01 00:00:00
2019-0038,2019-05-04,4,5,2019,PEATON,14:10:00,14,PEATON-MOTO,MOTO,1,13,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,"UDAONDO, GUILLERMO AV.","FIGUEROA ALCORTA, PRES. AV.","UDAONDO, GUILLERMO AV. y FIGUEROA ALCORTA, PRES. AV.",Point (101025.65409402 109205.71453455),-58.45212523,-34.54628513,PEATON,FEMENINO,42.0,2019-05-05 00:00:00
2019-0039,2019-05-09,9,5,2019,MOTO,03:05:00,3,MOTO-AUTO,AUTO,1,7,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,DIRECTORIO AV.,SAN PEDRITO AV. y DIRECTORIO AV.,Point (99615.63172945 99306.93173343),-58.46749188,-34.63551751,CONDUCTOR,MASCULINO,28.0,2019-05-09 00:00:00
2019-0040,2019-05-09,9,5,2019,MOTO,12:45:00,12,MOTO-SD,SD,1,7,PUAN Y SANTANDER,CALLE,PUAN,SANTANDER,PUAN y SANTANDER,Point (101894.68493124 99164.78448252),-58.44263580,-34.63679732,CONDUCTOR,MASCULINO,44.0,2019-05-15 00:00:00
2019-0041,2019-05-11,11,5,2019,AUTO,20:30:00,20,MULTIPLE,MULTIPLE,1,9,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",ANDALGALA,"ALBERDI, JUAN BAUTISTA AV. y ANDALGALA",Point (95590.61347415 96760.29404728),-58.51140289,-34.65846419,PASAJERO_ACOMPAÑANTE,FEMENINO,78.0,2019-05-11 00:00:00
2019-0042,2019-05-14,14,5,2019,PEATON,15:00:00,15,PEATON-PASAJEROS,PASAJEROS,1,1,LIMA Y CONSTITUCION,CALLE,LIMA,CONSTITUCION,LIMA y CONSTITUCION,Point (107444.95821447 100509.15466740),-58.38211431,-34.62465368,PEATON,MASCULINO,39.0,2019-05-14 00:00:00
2019-0043,2019-05-21,21,5,2019,BICICLETA,09:00:00,9,BICICLETA-CARGAS,CARGAS,1,1,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",Point (108602.89777103 103429.39485413),-58.36951669,-34.59832047,CICLISTA,FEMENINO,,2019-05-21 00:00:00
2019-0044,2019-05-27,27,5,2019,PEATON,12:45:00,12,PEATON-MOTO,MOTO,1,5,BOEDO AV. 650,AVENIDA,BOEDO AV.,,BOEDO AV. 650,Point (104305.46011381 100986.83752228),-58.41635217,-34.62036547,PEATON,FEMENINO,77.0,2019-05-29 00:00:00
2019-0045,2019-06-03,3,6,2019,MOTO,07:27:00,7,MOTO-CARGAS,CARGAS,1,14,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,DEL LIBERTADOR AV.,REPUBLICA DE LA INDIA,DEL LIBERTADOR AV. y REPUBLICA DE LA INDIA,Point (104600.49945984 105930.85721602),-58.41316147,-34.57579669,CONDUCTOR,MASCULINO,33.0,2019-06-03 00:00:00
2019-0046,2019-06-04,4,6,2019,MOTO,09:00:00,9,MOTO-AUTO,AUTO,1,13,GRAL PAZ Y CABILDO,GRAL PAZ,"PAZ, GRAL. AV.",CABILDO AV.,"PAZ, GRAL. AV. y CABILDO AV.",Point (98817.74986778 110096.31367495),-58.47617802,-34.53825652,PASAJERO_ACOMPAÑANTE,FEMENINO,26.0,2019-06-04 00:00:00
2019-0047,2019-06-06,6,6,2019,PEATON,10:00:00,10,PEATON-CARGAS,CARGAS,1,4,CASEROS AV. 1700,AVENIDA,CASEROS AV.,,CASEROS AV. 1700,Point (107049.58656184 99550.26208324),-58.38641783,-34.63330028,PEATON,MASCULINO,76.0,2019-06-06 00:00:00
2019-0048,2019-06-07,7,6,2019,MOTO,07:00:00,7,MOTO-CARGAS,CARGAS,1,6,AVELLANEDA AV. 1548,AVENIDA,AVELLANEDA AV.,,AVELLANEDA AV. 1548,Point (100924.23883176 100986.01051740),-58.45322169,-34.62038137,CONDUCTOR,MASCULINO,32.0,2019-06-07 00:00:00
2019-0049,2019-06-08,8,6,2019,PEATON,09:20:00,9,PEATON-CARGAS,CARGAS,1,13,CIUDAD DE LA PAZ Y MENDOZA,CALLE,CIUDAD DE LA PAZ,MENDOZA,CIUDAD DE LA PAZ y MENDOZA,Point (100441.31384072 107499.63270409),-58.45849057,-34.56166498,PEATON,FEMENINO,72.0,2019-06-09 00:00:00
2019-0050,2019-06-08,8,6,2019,MOTO,23:35:00,23,MOTO-CARGAS,CARGAS,1,14,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,"SALGUERO, JERONIMO",HONDURAS AV.,"SALGUERO, JERONIMO y HONDURAS AV.",Point (104128.51577643 103898.77571857),-58.41829559,-34.59411677,CONDUCTOR,MASCULINO,21.0,2019-06-09 00:00:00
2019-0051,2019-06-11,11,6,2019,MOTO,10:00:00,10,MOTO-AUTO,AUTO,1,4,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,"FILIBERTO, JUAN DE DIOS",OLAVARRIA,"FILIBERTO, JUAN DE DIOS y OLAVARRIA",Point (109126.17010339 98991.49558123),-58.36376488,-34.63832093,CONDUCTOR,MASCULINO,41.0,2019-06-11 00:00:00
2019-0053,2019-06-14,14,6,2019,AUTO,17:20:00,17,AUTO-AUTO,AUTO,1,8,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,ASTURIAS AV.,CASTA?ARES AV.,ASTURIAS AV. y CASTAÃ‘ARES AV.,Point (99896.72991309 96585.69018400),-58.46442668,-34.66004784,PASAJERO_ACOMPAÑANTE,MASCULINO,49.0,2019-06-14 00:00:00
2019-0054,2019-06-20,20,6,2019,MOTO,03:00:00,3,MOTO-OBJETO FIJO,OBJETO FIJO,1,15,GANDARA 2976,CALLE,GANDARA,,GANDARA 2976,Point (98264.06251394 104989.86881414),-58.48222035,-34.58428769,CONDUCTOR,MASCULINO,21.0,2019-06-20 00:00:00
2019-0055,2019-06-20,20,6,2019,MOTO,19:45:00,19,MOTO-PASAJEROS,PASAJEROS,1,1,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,"GUEVARA, TRINIDAD","MADERO, EDUARDO AV.","GUEVARA, TRINIDAD y MADERO, EDUARDO AV.",Point (108724.12468316 102928.79394095),-58.36819005,-34.60283208,CONDUCTOR,MASCULINO,47.0,2019-06-21 00:00:00
2019-0056,2019-06-29,29,6,2019,PEATON,17:16:00,17,PEATON-AUTO,AUTO,1,7,BOYACA AV. 305,AVENIDA,BOYACA AV.,,BOYACA AV. 305,Point (100414.85185956 100661.22751226),-58.45877601,-34.62330939,PEATON,FEMENINO,75.0,2019-06-29 00:00:00
2019-0057,2019-07-05,5,7,2019,PEATON,19:00:00,19,PEATON-AUTO,AUTO,1,13,ARTILLEROS Y LA PAMPA,CALLE,ARTILLEROS,LA PAMPA,ARTILLEROS y LA PAMPA,Point (101957.99726887 107949.81115534),-58.44196498,-34.55760517,PEATON,FEMENINO,63.0,2019-07-08 00:00:00
2019-0058,2019-07-10,10,7,2019,MOTO,09:20:00,9,MOTO-PASAJEROS,PASAJEROS,1,10,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO e IRIGOYEN,Point (96064.06591151 99221.69236283),-58.50622631,-34.63627822,CONDUCTOR,MASCULINO,39.0,2019-07-10 00:00:00
